Country_Code,Country_Name,Year,Actual_GHG,Regression_Prediction,NN_Prediction,ARIMA_Prediction,ARIMAX_Prediction,ARIMAX_DUMMY_Prediction,Regression_Abs_Error,NN_Abs_Error,ARIMA_Abs_Error,ARIMAX_Abs_Error,ARIMAX_DUMMY_Abs_Error,Winner
SGP,Singapore,2010,11.434698542290592,13.560172314892538,10.72236965196819,10.134804659527038,10.019573076989335,10.132844133188465,2.1254737726019464,0.7123288903224019,1.2998938827635538,1.4151254653012568,1.301854409102127,NeuralNetwork
SGP,Singapore,2011,11.661022036820116,11.405148825781785,10.00693941242289,11.443670200501437,11.55994177540523,11.60842337476388,0.25587321103833105,1.6540826243972262,0.21735183631867905,0.1010802614148858,0.05259866205623531,ARIMAX_DUMMY
SGP,Singapore,2012,11.028403725070056,9.439315885860044,11.47561252474135,11.698109488637538,11.770853865870475,11.668647520080853,1.5890878392100127,0.44720879967129434,0.6697057635674817,0.7424501408004183,0.6402437950107966,NeuralNetwork
SGP,Singapore,2013,11.48572685909406,9.755752050929768,11.618055824612227,11.002337121847413,11.099940211760225,10.984489402322904,1.7299748081642914,0.13232896551816786,0.4833897372466467,0.38578664733383405,0.5012374567711557,NeuralNetwork
SGP,Singapore,2014,11.684574943818006,11.074041182092696,11.87471912401934,11.607672149810279,11.714760796162187,11.630683580922014,0.6105337617253106,0.19014418020133306,0.07690279400772759,0.030185852344180475,0.0538913628959925,ARIMAX
SGP,Singapore,2015,11.878351624805196,11.292527392285894,10.555981967063133,11.631633537687792,11.835460694234122,11.621293661235024,0.5858242325193022,1.3223696577420636,0.2467180871174044,0.04289093057107429,0.25705796357017263,ARIMAX
SGP,Singapore,2016,11.39202355222663,13.179170218434018,12.187873840818877,11.96577631329384,12.08234655682401,11.976574434254008,1.7871466662073878,0.7958502885922467,0.57375276106721,0.6903230045973796,0.5845508820273775,ARIMA
SGP,Singapore,2017,12.312809133871903,12.866337909783367,11.721626610434445,11.214461945858245,11.541763790451068,11.197934293495772,0.5535287759114631,0.5911825234374586,1.0983471880136584,0.7710453434208357,1.1148748403761317,Regression
SGP,Singapore,2018,11.897544742772949,13.541444507615259,12.379302426662543,12.61073560801082,12.626459286921763,12.41146584372801,1.6438997648423097,0.48175768388959384,0.7131908652378716,0.7289145441488145,0.513921100955061,NeuralNetwork
SGP,Singapore,2019,12.200693986519669,13.002889495979966,12.52944552900764,11.641398223890885,12.137734200252634,11.897544742772949,0.8021955094602973,0.32875154248797145,0.5592957626287838,0.0629597862670348,0.30314924374672003,ARIMAX
SGP,Singapore,2020,11.971475641012788,13.221445073474317,12.286945324239818,12.311616638272774,12.37205666418788,12.200693986519669,1.2499694324615298,0.31546968322703073,0.3401409972599865,0.4005810231750928,0.22921834550688125,ARIMAX_DUMMY
SGP,Singapore,2021,12.953946096920804,10.838944601197966,12.264246806190897,11.959010003521445,12.11312824510837,11.971475641012788,2.1150014957228382,0.6896992907299069,0.9949360933993585,0.8408178518124334,0.9824704559080164,NeuralNetwork
SGP,Singapore,2022,12.756380940148894,10.003560794355836,12.79784883067951,13.05608713763762,13.246981223584168,12.953946096920804,2.7528201457930574,0.04146789053061539,0.2997061974887263,0.49060028343527406,0.1975651567719101,NeuralNetwork
SGP,Singapore,2023,12.233390698466687,10.846958986067337,13.091987898579445,12.817599189525017,12.900069243473009,12.785087925364158,1.3864317123993501,0.858597200112758,0.5842084910583303,0.666678545006322,0.5516972268974705,ARIMAX_DUMMY
SGP,Singapore,2024,12.604698469071668,11.636684157640433,12.961668494115875,12.214730389023222,12.413352005554874,12.233390698466687,0.9680143114312347,0.35697002504420716,0.38996808004844574,0.19134646351679407,0.37130777060498055,ARIMAX
THA,Thailand,1990,3.3483320252614948,3.273445055918952,3.2971628332943945,3.21527366195465,3.290565241866216,3.2203982696980464,0.07488696934254291,0.051169191967100236,0.13305836330684473,0.05776678339527885,0.12793375556344833,NeuralNetwork
THA,Thailand,1991,3.552951417565375,3.780873087931919,3.675125417939337,3.526474599410872,3.704377197131022,3.6540587262375275,0.22792167036654387,0.12217400037396198,0.02647681815450298,0.1514257795656473,0.10110730867215256,ARIMA
THA,Thailand,1992,3.6890040930262247,3.977348633279571,3.9320346528127974,3.702412833801845,3.9275124656515112,3.708564489577568,0.28834454025334644,0.24303055978657273,0.013408740775620487,0.23850837262528657,0.019560396551343118,ARIMA
THA,Thailand,1993,3.8899775255095097,4.037427478423364,3.994897290439013,3.787360136088665,4.010664261357669,3.7904297590352694,0.14744995291385443,0.1049197649295035,0.10261738942084486,0.12068673584815937,0.09954776647424035,ARIMAX_DUMMY
THA,Thailand,1994,4.105413559506011,4.223462933336224,4.211642101722481,4.043663230840582,4.184935169778624,4.049347207054642,0.11804937383021308,0.1062285422164706,0.061750328665429066,0.07952161027261351,0.05606635245136893,ARIMAX_DUMMY
THA,Thailand,1995,4.323290077442588,4.478239646436631,4.358204641425732,4.2772531826954525,4.384171366123771,4.283709264493696,0.15494956899404233,0.03491456398314341,0.046036894747135904,0.060881288681182255,0.03958081294889215,NeuralNetwork
THA,Thailand,1996,4.5913819451194176,4.863443209817452,4.58515492898786,4.502010495554996,4.634777381759469,4.508600718193756,0.27206126469803404,0.006227016131557406,0.08937144956442111,0.04339543664005152,0.08278122692566114,NeuralNetwork
THA,Thailand,1997,4.602439104399628,4.990289513144371,4.850430451003202,4.821130532558943,4.920970870370218,4.853873275749039,0.3878504087447432,0.24799134660357414,0.21869142815931486,0.3185317659705902,0.2514341713494108,ARIMA
THA,Thailand,1998,4.158549463831439,4.966330430788672,4.820715487870255,4.610731527174103,4.843824763703079,4.61094034706009,0.8077809669572336,0.6621660240388163,0.4521820633426641,0.6852752998716403,0.4523908832286514,ARIMA
THA,Thailand,1999,4.261075085856455,4.220707297930258,4.225236205705146,3.83840703260085,4.162141451516751,3.8217856545823023,0.040367787926196996,0.035838880151309205,0.4226680532556051,0.09893363433970404,0.4392894312741529,NeuralNetwork
THA,Thailand,2000,4.231011661013796,4.246783637998689,4.233188570302446,4.308487872205174,4.207961090825588,4.309817823055551,0.015771976984892966,0.0021769092886501085,0.07747621119137804,0.02305057018820822,0.07880616204175439,NeuralNetwork
THA,Thailand,2001,4.37787753089925,4.181420773554473,4.256480609108335,4.217425918819583,4.157053819578554,4.217066431896474,0.19645675734477663,0.12139692179091455,0.16045161207966707,0.2208237113206959,0.16081109900277557,NeuralNetwork
THA,Thailand,2002,4.540145892948757,4.258681617217414,4.355074140417022,4.443248294398747,4.356221158165132,4.444988233457803,0.28146427573134236,0.18507175253173447,0.09689759855000979,0.18392473478362437,0.09515765949095378,ARIMAX_DUMMY
THA,Thailand,2003,4.705383531268636,4.588660403436666,4.684317009339756,4.615480789863844,4.6620398330467765,4.617438280047603,0.11672312783196936,0.021066521928879922,0.08990274140479126,0.04334369822185913,0.0879452512210328,NeuralNetwork
THA,Thailand,2004,4.996483914399193,4.95872591806191,4.855980532917629,4.78523241930137,4.8631092039884365,4.787243798639324,0.03775799633728294,0.14050338148156438,0.21125149509782304,0.13337471041075677,0.20924011575986956,Regression
THA,Thailand,2005,5.133072452695061,5.293721951493097,5.146660066002335,5.149496582352809,5.201711093366804,5.153683442171539,0.16064949879803603,0.01358761330727365,0.01642412965774742,0.0686386406717423,0.020610989476478103,NeuralNetwork
THA,Thailand,2006,5.166138640208424,5.422381327692072,5.29581005761729,5.204199859116022,5.354812319035684,5.2058796088393064,0.2562426874836481,0.12967141740886579,0.03806121890759773,0.18867367882725983,0.03974096863088228,ARIMA
THA,Thailand,2007,5.2919497924321455,5.488463546273035,5.347795650106221,5.183181705737784,5.336517483634383,5.183559916973781,0.19651375384088965,0.05584585767407546,0.10876808669436144,0.04456769120223747,0.10838987545836432,ARIMAX
THA,Thailand,2008,5.279377366077377,5.783951341102423,5.52297921337486,5.357304371675711,5.438098684030006,5.358747418382532,0.5045739750250462,0.2436018472974837,0.0779270055983341,0.15872131795262945,0.0793700523051557,ARIMA
THA,Thailand,2009,5.201028815162648,5.483650174522566,5.4151425247926515,5.2729760254789655,5.440379755619182,5.272842430778175,0.2826213593599185,0.21411370963000387,0.0719472103163179,0.23935094045653482,0.07181361561552713,ARIMAX_DUMMY
