Country_Code,Country_Name,Year,Actual_GHG,Predicted_GHG,Residual,Abs_Residual,Pct_Error
PHL,Philippines,2018,2.072858037635255,2.091493661595006,-0.018635623959751157,0.018635623959751157,-0.8990304025359562
PHL,Philippines,2019,2.122804683264154,2.1202520928274993,0.002552590436654789,0.002552590436654789,0.12024612800127096
PHL,Philippines,2020,2.0087648190691354,1.9004734501289156,0.10829136894021985,0.10829136894021985,5.390943126453311
PHL,Philippines,2021,2.0832097343125766,2.0533914738495143,0.02981826046306235,0.02981826046306235,1.431361421364607
PHL,Philippines,2022,2.1287071399475863,2.219238000727242,-0.09053086077965578,0.09053086077965578,-4.252856538165455
PHL,Philippines,2023,2.21541251388629,2.205863660729589,0.009548853156700954,0.009548853156700954,0.43101919380017845
PHL,Philippines,2024,2.3013540575846743,2.2887229183313202,0.012631139253354018,0.012631139253354018,0.5488568441576824
SGP,Singapore,1970,4.272243959649208,4.2373165483147215,0.03492741133448618,0.03492741133448618,0.8175425295084051
SGP,Singapore,1971,4.21789956931232,4.265021504627898,-0.04712193531557762,0.04712193531557762,-1.1171895997338863
SGP,Singapore,1972,4.798085857647278,5.564901144840984,-0.7668152871937064,0.7668152871937064,-15.981691656716437
SGP,Singapore,1973,5.142863657090743,5.568095493369022,-0.42523183627827876,0.42523183627827876,-8.268386343316505
SGP,Singapore,1974,5.258184590546238,5.566814879374605,-0.3086302888283674,0.3086302888283674,-5.8695217620023845
SGP,Singapore,1975,5.178555643949439,5.575400310555187,-0.39684466660574813,0.39684466660574813,-7.663230713170314
SGP,Singapore,1976,5.494047878602888,5.611431981962327,-0.11738410335943872,0.11738410335943872,-2.136568627597926
SGP,Singapore,1977,5.9411688814346535,5.625500028653677,0.3156688527809761,0.3156688527809761,5.31324490316036
SGP,Singapore,1978,6.534712780421482,5.59618932254679,0.9385234578746919,0.9385234578746919,14.362122550918881
SGP,Singapore,1979,6.8855464652821485,7.536513093583923,-0.6509666283017745,0.6509666283017745,-9.454102613119174
SGP,Singapore,1980,6.838473950317841,7.469486509535939,-0.6310125592180977,0.6310125592180977,-9.227388505132337
SGP,Singapore,1981,6.978859657261527,7.4290674882213334,-0.45020783095980654,0.45020783095980654,-6.451022847140418
SGP,Singapore,1982,6.929316303326776,7.618447671336371,-0.689131368009595,0.689131368009595,-9.945156749140487
SGP,Singapore,1983,7.337580159496557,7.608099821703532,-0.27051966220697476,0.27051966220697476,-3.6867694297943525
SGP,Singapore,1984,7.259405443410324,7.657584069189831,-0.398178625779507,0.398178625779507,-5.485003267601632
SGP,Singapore,1985,7.542991355492795,7.69558849632557,-0.15259714083277487,0.15259714083277487,-2.023032158477205
SGP,Singapore,1986,7.696900496200116,7.701502183111298,-0.0046016869111822345,0.0046016869111822345,-0.05978623360733379
SGP,Singapore,1987,7.731542830824254,7.690697027652746,0.04084580317150799,0.04084580317150799,0.5283008070350875
SGP,Singapore,1988,8.395429829085897,7.8305323758719165,0.5648974532139803,0.5648974532139803,6.728630513435986
SGP,Singapore,1989,8.621614991430963,7.837774533445236,0.7838404579857272,0.7838404579857272,9.091573432179324
SGP,Singapore,1990,11.077596900954736,12.120523850299865,-1.0429269493451283,1.0429269493451283,-9.414740025927847
